created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Sep 30 11:34:47 +0000 2023;1708082963546874195;"#PetualanganSherina2 brings back all my childhood memories. Reminds me again why I loved the first movie. Gak bisa gak ikutan nyanyi pokoke! 🥺🥺🥺 https://t.co/AbQnIVzQtp";0;0;0;0;en;74122204;1708082963546874195;AIDACAROLINE;https://twitter.com/AIDACAROLINE/status/1708082963546874195
Sat Sep 30 11:29:28 +0000 2023;1708081624917983514;"Issue konservasi orangutan yang diangkat juga penting banget.. We need more movie like this..  #PetualanganSherina2";0;1;0;0;in;759508633;1708077874627096911;a_wisterian;https://twitter.com/a_wisterian/status/1708081624917983514
Sat Sep 30 11:28:55 +0000 2023;1708081487751602687;"#PetualanganSherina2 #MilesFilms #BaseEntertainment #FilmIndonesia #CGVGoldClassCinema #CGVCinema #MovieTime";0;0;0;0;qht;1016135128962093056;1708081487751602687;kathycatz1;https://twitter.com/kathycatz1/status/1708081487751602687
Sat Sep 30 11:25:32 +0000 2023;1708080634080719230;"Everything about this movie is very solid and on point!! The music, the vocals, the dancing choreo, the cinematography, the acting. I love every aspect of #PetualanganSherina2";0;1;0;0;en;759508633;1708077874627096911;a_wisterian;https://twitter.com/a_wisterian/status/1708080634080719230
Sat Sep 30 11:23:41 +0000 2023;1708080166763974701;"Since the first time I watched the trailer i know that #PetualanganSherina2 is that movie for me. I'll definitely watch it and voila!!! It's a yesss i love it so much";0;1;0;0;en;759508633;1708077874627096911;a_wisterian;https://twitter.com/a_wisterian/status/1708080166763974701
Sat Sep 30 11:22:25 +0000 2023;1708079851784319002;"I cried in relief after the rescue mission. Animals and nature will never fail to catch my heart. My longtime dream after finishing my biology major is being the woman of conservation. I deeply want to be involved in nature🌿🍃 #PetualanganSherina2";0;1;0;0;en;759508633;1708077874627096911;a_wisterian;https://twitter.com/a_wisterian/status/1708079851784319002
Sat Sep 30 11:20:03 +0000 2023;1708079255010308241;"Dipikir2, ada "konser" dalam ((KONSERVASI))🐒 Sampai sekarang lagunya tetap menyenangkan dan masterpiece ❤️‍🔥 #PetualanganSherina2 https://t.co/zqLOt5StPi";0;1;0;0;in;24668342;1708073257746968926;journalin;https://twitter.com/journalin/status/1708079255010308241
Sat Sep 30 11:19:17 +0000 2023;1708079059576766519;"Sindrom pasca nonton #PetualanganSherina2   --pengen punya 'sahabat' debat kayak Sadam 😅";0;1;0;0;in;759508633;1708077874627096911;a_wisterian;https://twitter.com/a_wisterian/status/1708079059576766519
Sat Sep 30 11:14:34 +0000 2023;1708077874627096911;"Setelah lihat kredit di akhir film, one thing that came to my mind is "Sherina keren banget!!! Sekeren ituuu!!!"  Nonton bertiga, abis nonton pada teriak "harus nonton lagi!!!"  #PetualanganSherina2 #Petsher";0;1;0;0;in;759508633;1708077874627096911;a_wisterian;https://twitter.com/a_wisterian/status/1708077874627096911
Sat Sep 30 11:09:32 +0000 2023;1708076608375153061;"#PetualanganSherina2 menjelajah zaman, semua komposisi sama, alur cerita, musikal, cast, lagu. Cuma ada di latar waktu yang baru aja.";0;0;0;0;in;107322577;1708075838133137778;farandyizaz;https://twitter.com/farandyizaz/status/1708076608375153061
Sat Sep 30 11:07:12 +0000 2023;1708076020279156742;"Sherina jd redflag 😭 #PetualanganSherina2";0;0;0;0;in;1241615668434186242;1708076020279156742;jukutlippo;https://twitter.com/jukutlippo/status/1708076020279156742
Sat Sep 30 11:06:38 +0000 2023;1708075877295440110;"huahhh #PetualanganSherina2 bener bener seruuuu bgtttt😭🤍";0;1;0;0;in;1083293030168199169;1708075877295440110;chocomellatte;https://twitter.com/chocomellatte/status/1708075877295440110
Sat Sep 30 11:02:59 +0000 2023;1708074959606841404;"[THREAD] PRODUK-PRODUK SPONSOR YANG BERKOLABORASI DALAM FILM PETUALANGAN SHERINA 2.  #PetSher2 #FilmPetualanganSherina #PetualanganSherina2 @FilmPetSher";0;2;2;2;in;64157752;1708074959606841404;umenumen;https://twitter.com/umenumen/status/1708074959606841404
Sat Sep 30 10:56:13 +0000 2023;1708073257746968926;"Bagus bangeeet! Film #PetualanganSherina2 yang seru ditonton berulang2 dan karaoke. Ntah kenapa disenyumin Sherina ikut salting, Isyana juara ((GADIS BOGOR)). Terharu juga filmnya bahas konservansi hutan Kalimantan smp ada lagunya 🥹🫰Semoga makin terbuka minat kerja lestari!";2;1;9;20;in;24668342;1708073257746968926;journalin;https://twitter.com/journalin/status/1708073257746968926
Sat Sep 30 10:52:39 +0000 2023;1708072359272607767;"what a ride from Petualangan Sherina 1 to #PetualanganSherina2 https://t.co/UcfALbAVQA";0;1;0;0;en;746249626081058816;1708072359272607767;orangejyu;https://twitter.com/orangejyu/status/1708072359272607767
Sat Sep 30 10:22:10 +0000 2023;1708064687114604925;"🌿 Selimut Bulu Halus.. motif cantik dan estetik  🌱 https://t.co/xKkuYGBbdS 🌱 https://t.co/t1c7YlnAQf 🌱 https://t.co/1m5QftsbBt 🌱 https://t.co/wFNnYQcPsd 🌱 https://t.co/Igi7ukoLiq 🌱 https://t.co/1vvlAYBSpX  #racunshopee #viral #fyp #shopeehaul #taylor  #PetualanganSherina2 https://t.co/CkXkhh3b0o";0;0;0;0;in;248078901;1708064687114604925;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708064687114604925
Sat Sep 30 10:10:49 +0000 2023;1708061833150833012;"Lihat Jakarta-Bandung Kini Lebih Dekat!  Halo, Sobat #KACepat Whoosh! Siapa yang udah ke bioskop nonton #PetualanganSherina2?  Dulu Jakarta-Bandung bisa berjam-jam, sekarang 40 menitan! Sherina Sadam ke Bosscha nanti pakai KA Cepat Whoosh aja ya!   #KeretaApiCepatPunyaIndonesia https://t.co/ofMAZ79OIM";6;20;19;54;in;128836116;1708061833150833012;KeretaCepatID;https://twitter.com/KeretaCepatID/status/1708061833150833012
Sat Sep 30 09:58:08 +0000 2023;1708058640090022104;"Le Khari IN PINK - Dress Bahan Rayon Viscose / airflow / crincle Homedress.   📌 https://t.co/PjpDBSslX5 📌 https://t.co/qmJf3bDJyk 📌 https://t.co/MOYMkijHqw 📌 https://t.co/O2i82x22V0  #racunshopee #viral #bestseller #fyp #taylor #taylorswift #PetualanganSherina2 #JungKook https://t.co/Spjiry9YBR";0;0;0;0;en;248078901;1708053238564692392;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708058640090022104
Sat Sep 30 09:50:57 +0000 2023;1708056829933256739;"Le Khari IN GREEN - Dress Bahan Rayon Viscose/armani silk/airflow/ crincle Homedress.   📌 https://t.co/LbX0YfLQ92 📌 https://t.co/moY6gRe6UX 📌 https://t.co/qiil4Jety1 📌 https://t.co/1GUizKMfYl  #racunshopee #viral #bestseller #fyp #TaylorSwift #taylor  #PetualanganSherina2 https://t.co/ZLmYoMNYKX";0;1;0;0;en;248078901;1708053238564692392;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708056829933256739
Sat Sep 30 09:45:09 +0000 2023;1708055372827902011;"Le Khari IN BLUE - Dress Bahan Rayon Viscose / armani silk / airflow / crincle Homedress.  📌 https://t.co/nwkZfcVUON 📌 https://t.co/SXSWss8aLv 📌 https://t.co/hKRA3xlvIT 📌 https://t.co/kRq0k0nBTu  #racunshopee #viral #bestseller #fyp #taylor #taylorswift #PetualanganSherina2 https://t.co/0nlOcNEUx6";0;1;0;0;en;248078901;1708053238564692392;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708055372827902011
Sat Sep 30 09:41:35 +0000 2023;1708054473904628023;"Langsung beli sealbum! #PetualanganSherina #petualanganSherina2 https://t.co/aQoHvkvI7k";0;0;0;1;in;77613005;1708054473904628023;gweghea;https://twitter.com/gweghea/status/1708054473904628023
Sat Sep 30 09:36:40 +0000 2023;1708053238564692392;"🌿 a thread 🌿 Le Khari IN BLACK - Dress Bahan Rayon Viscose / armani silk / airflow.  📌 https://t.co/IWgssjAM0M 📌 https://t.co/6L505vvx6s 📌 https://t.co/ieXppxrFNl 📌 https://t.co/0ZLh9sFT5j  #racunshopee #viral #bestseller #fyp #taylor #taylorswift #PetualanganSherina2 https://t.co/cJm18gy0F8";0;1;0;0;en;248078901;1708053238564692392;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708053238564692392
Sat Sep 30 08:42:11 +0000 2023;1708039526936162344;"Abis nonton #PetualanganSherina2  bagus weh😍 sampe pada tepuk tangan pas udah kelar 😅 bring back my childhood memories, bikin senyum2 sendiri dan mrebes mili dikit 🥺";0;0;0;0;in;991142254709428226;1708039526936162344;stardust8996;https://twitter.com/stardust8996/status/1708039526936162344
Sat Sep 30 08:36:06 +0000 2023;1708037993486057860;"love the enthusiasm for everyone’s childhood movie and nostalgia #PetualanganSherina2 https://t.co/ni8lvPWmMK";0;1;0;1;en;1061845535592599553;1708037993486057860;aquamarineking;https://twitter.com/aquamarineking/status/1708037993486057860
Sat Sep 30 08:24:37 +0000 2023;1708035103174381613;"Alhamdulillah, makasih ya yaAllah Maha Baik masih dikasih kesehatan dan kesempatan buat nonton #PetualanganSherina2 😭✨️🫶  #PetualanganSherina is one of the best wonderful thing in my childhood memories then 23yrs later bisa nonton sekuelnya 😭😭😭";0;0;0;0;in;67882182;1708035103174381613;ghssnhp;https://twitter.com/ghssnhp/status/1708035103174381613
Sat Sep 30 08:05:37 +0000 2023;1708030324717109459;"Tas Sekolah Backpack Laptop Taslan - Capella - Petualangan Sherina X TORCH. https://t.co/vz573lst60  #racunshopee #rekomendasi #athread #solusi #simple #prewedding #viral #murah #lucu #bestseller #fyp #shopeehaul  #minimalis #deprem #taylor #taylorswift #PetualanganSherina2 https://t.co/CaLe3mCn5O";0;0;0;0;in;248078901;1708030109549293971;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708030324717109459
Sat Sep 30 08:04:46 +0000 2023;1708030109549293971;"Merch Kaos Film Petualangan Sherina Vintage Movie Tshirt 🤩 https://t.co/Sie7jG6T3k  #racunshopee #rekomendasi #athread #solusi #simple #prewedding #viral #murah #lucu #bestseller #fyp #shopeehaul  #minimalis #deprem #taylor #taylorswift #PetualanganSherina2  #wedding #JungKook https://t.co/BhkCKhjibG";0;1;0;0;in;248078901;1708030109549293971;Rull_Kaka;https://twitter.com/Rull_Kaka/status/1708030109549293971
Sat Sep 30 08:00:01 +0000 2023;1708028916127109350;"Petualangan Sherina 2 was named the best-selling Indonesian movie in 2023. Around 250 thousand spectators went to see the movie at its premiere on Thursday (9/28).    #SEAToday #SEATodayNews #PetualanganSherina2 https://t.co/czrqQZRgKA";0;0;1;5;en;1314830750533865472;1708028916127109350;seatodaynews;https://twitter.com/seatodaynews/status/1708028916127109350
Sat Sep 30 07:58:01 +0000 2023;1708028410147299485;"Mandiri dan tidak tergantung sama orang adalah hal yang terbaik. Pingin nonton Petualang Sherina2 langsung berangkat aja. Walau sendiri #semangat #PetualanganSherina2 https://t.co/sKwqEuuCTh";0;1;0;0;in;231677614;1708028410147299485;hime_indri;https://twitter.com/hime_indri/status/1708028410147299485
Sat Sep 30 07:57:38 +0000 2023;1708028312856199253;"Petualangan Sherina 2 baguuuussss bangeett, sepanjang nonton teriak teriak, ketawa ketawa, gemesss, kerenn, seruuu pokoknya😭😭😭  #PetualanganSherina2";0;0;1;1;in;1646786266162397184;1708028312856199253;stevyut;https://twitter.com/stevyut/status/1708028312856199253
Sat Sep 30 07:32:35 +0000 2023;1708022008536334532;"Finally ketemu mas yayang, sherina, sindai, aryo, om syailendra @FilmPetSher #PetualanganSherina2 😍😍😍😍 https://t.co/uN5rfbCQAx";1;1;2;9;in;1652973725950816257;1708022008536334532;risuga69;https://twitter.com/risuga69/status/1708022008536334532
Sat Sep 30 07:18:35 +0000 2023;1708018487116075295;"Thank you @MirLes ! Dari awal sampe akhir nyengir mulu. Benar2 nostalgia. 23 tahun sudah 😂  Tapi scene sayu bikin mewek. Also i love the song! 8/10 ⭐️⭐️⭐️⭐️ #PetualanganSherina2";0;0;0;1;in;81114512;1708018487116075295;ikramwiese;https://twitter.com/ikramwiese/status/1708018487116075295
Sat Sep 30 07:12:41 +0000 2023;1708017000516358560;"#PetualanganSherina2 Jadi #Film dengan Penonton Terbanyak di Hari Pertama Penayangan  klik https://t.co/KioXYVcbQr https://t.co/WpvktSyeKO";0;0;0;0;in;1618104389969014784;1708017000516358560;SMJtimescom;https://twitter.com/SMJtimescom/status/1708017000516358560
Sat Sep 30 07:07:47 +0000 2023;1708015769282585038;"Ada yg ke @CGV_ID di SunRise Mall Mojokerto hari ini? Cari teman buat nonton #PetualanganSherina2";0;0;0;2;in;1679158424158998528;1708015769282585038;Singinthetrain;https://twitter.com/Singinthetrain/status/1708015769282585038
Sat Sep 30 06:58:00 +0000 2023;1708013309365219499;"Hahaha me too senyum2 norak! Generasi yg tumbuh dgn film ini kudu harus wajib nonton krn kenangannya ga brubah pemain sama karakternya sama walau lbh dewasa tp ga ninggalin core film ini!! #PetualanganSherina2";0;1;0;0;in;65856435;1708013309365219499;adiosnacos;https://twitter.com/adiosnacos/status/1708013309365219499
Sat Sep 30 06:54:44 +0000 2023;1708012486992207959;"Nonton #PetualanganSherina2  Di Studio 2 Ber-2  Sama #GettaTheBodyguard saja. 🥰🤗  #MovieDate #Weekend #Blessed https://t.co/d9qzjGrFdU";0;1;4;7;in;1047886938903011329;1708012486992207959;MonologeLLy_318;https://twitter.com/MonologeLLy_318/status/1708012486992207959
Sat Sep 30 06:53:02 +0000 2023;1708012056849649836;"Jangan tunda lagi! Lindungi mobil Anda dari karat dengan bantuan Rustpro Cirebon. Diskon 40%! 📱081311502678 #PetualanganSherina2 https://t.co/KdjXih17BM";0;0;0;0;in;1693546502336229376;1708012056849649836;henwin91;https://twitter.com/henwin91/status/1708012056849649836
Sat Sep 30 06:52:19 +0000 2023;1708011876335108519;"Melindungi mobil Anda dari karat adalah investasi! Dapatkan diskon 40% untuk produk anti karat di Rustpro Cirebon 📱081311502678 #PetualanganSherina2 https://t.co/iOqIgXdy3d";0;0;0;0;in;1693546502336229376;1708011876335108519;henwin91;https://twitter.com/henwin91/status/1708011876335108519
Sat Sep 30 06:45:25 +0000 2023;1708010141537505305;"@arandra6 Gmn bund film #PetualanganSherina2 nya 🤔";0;1;0;0;in;1228954165486870528;1707713257929138297;denisjonathan08;https://twitter.com/denisjonathan08/status/1708010141537505305
Sat Sep 30 06:44:57 +0000 2023;1708010022817726612;"Mobil Anda layak mendapatkan perlindungan terbaik. Rustpro Cirebon siap membantu dengan diskon 40%! 📱081311502678 #PetualanganSherina2 https://t.co/slSZjbwMZV";0;0;0;0;in;1693544744788668416;1708010022817726612;baguswan90;https://twitter.com/baguswan90/status/1708010022817726612
Sat Sep 30 06:44:10 +0000 2023;1708009825530151371;"Mobil Anda berharga, jangan biarkan karat merusaknya. Dapatkan solusi di Rustpro Cirebon, diskon 40%. Hubungi 081311502678! #PetualanganSherina2 https://t.co/39DSJJNMBb";0;0;0;0;in;1693544744788668416;1708009825530151371;baguswan90;https://twitter.com/baguswan90/status/1708009825530151371
Sat Sep 30 06:39:10 +0000 2023;1708008568702771251;"Itu paling syailendra cuma ditanya2 doang tuh di kantor polisi. Ujungnya langsung bebas deh #PetualanganSherina2";0;0;0;0;in;597095751;1708008568702771251;farischops;https://twitter.com/farischops/status/1708008568702771251
Sat Sep 30 06:39:01 +0000 2023;1708008530589171970;"@riksantariksa Belum nonton #PetualanganSherina2 juga 🙌🏻 https://t.co/lZJy7tcSBn";0;0;0;1;in;65342308;1707975501632201097;fatyakresnawan;https://twitter.com/fatyakresnawan/status/1708008530589171970
Sat Sep 30 06:36:43 +0000 2023;1708007953008308510;"Perawatan mobil? Rustpro Cirebon solusinya! Diskon 40% layanan anti karat. 📞 081311502678 #PetualanganSherina2 #HargaAntiKarat https://t.co/AJ2aJam3tq";0;0;0;0;in;1646037382016430081;1708007953008308510;sant38914;https://twitter.com/sant38914/status/1708007953008308510
Sat Sep 30 06:35:48 +0000 2023;1708007720362946890;"Diskon besar 40%! Perawatan anti karat mobil profesional dari Rustpro Cirebon. Hubungi kami: 081311502678 #PetualanganSherina2 #Promo https://t.co/5D2f8rzWBq";0;0;0;0;in;1646037382016430081;1708007720362946890;sant38914;https://twitter.com/sant38914/status/1708007720362946890
Sat Sep 30 06:24:37 +0000 2023;1708004906333065706;"Nah kalau satu kata buat &lt Petualangan Sherina 2&gt  menurut kamu apa?  Tiket #PetualanganSherina2 sudah bisa dibeli lho! Jangan sampai ketinggalan~  #SemuaSerudiCGV https://t.co/xVTTVIbabk";0;0;0;3;in;15000492;1708004906333065706;CGV_ID;https://twitter.com/CGV_ID/status/1708004906333065706
Sat Sep 30 05:41:59 +0000 2023;1707994175889924160;"GAK BISA BERHENTI SENYUM SEPANJANG FILM #PetualanganSherina2";0;0;0;0;in;1362069438736998402;1707994175889924160;nggemesinn;https://twitter.com/nggemesinn/status/1707994175889924160
Sat Sep 30 05:39:56 +0000 2023;1707993660107980846;"Ratih icih icih  Gadis bogor yang paling menor #PetualanganSherina2";0;0;0;1;in;1142437084893835264;1707993660107980846;gebyargebyar;https://twitter.com/gebyargebyar/status/1707993660107980846
Sat Sep 30 05:38:18 +0000 2023;1707993249217171478;"@ArditErwandha paling demen ntn @FilmPetSher sm mas aryoooo..."semua yg putus msh bisa disambung lg🤪"...ngakak yoooo #PetualanganSherina2 yukk reuni https://t.co/QcE8u3qOCt";0;0;0;1;in;1652973725950816257;1707993249217171478;risuga69;https://twitter.com/risuga69/status/1707993249217171478
Sat Sep 30 05:12:00 +0000 2023;1707986631008063682;"Petualangan Sherina 2 #PetualanganSherina2 #fanart #PetualanganSherina https://t.co/wOPCAiodIy";1;0;14;46;in;488082010;1707986631008063682;alfianzer;https://twitter.com/alfianzer/status/1707986631008063682
Sat Sep 30 05:10:30 +0000 2023;1707986252207919429;"#PetualanganSherina2 Sekuel tidak istimewa tapi masih punya pesona terutama bagi yang ingin nostalgia. Konsep "pelestarian" dan "pertarungan" sebatas permukaan saja. Kekompakan Sherina &amp  Derby gak ada obat dalam melantunkan lirik plus koreografi enerjik. Musiknya asik coy! 7.5/10 https://t.co/FJ7gshCYho";0;0;1;0;in;130881483;1707986252207919429;film_bioskop;https://twitter.com/film_bioskop/status/1707986252207919429
Sat Sep 30 04:40:06 +0000 2023;1707978603974263127;"Yang mak jleb banget tuh... "...kamu tuh selalu pengen ngontrol situasi, kamu selalu ngerasa paling bener..." It's that someone I know? 🙈 Tapi ga seidealis &amp  perfeksionis banget kayak sherina sih... 😅😅 #PetualanganSherina2";0;0;0;0;in;2263131085;1707978603974263127;fieheriawan;https://twitter.com/fieheriawan/status/1707978603974263127
Sat Sep 30 04:27:46 +0000 2023;1707975501632201097;"Belum nonton #PetualanganSherina2 https://t.co/CPBChzIZEC";1;1;1;1;in;335836454;1707975501632201097;riksantariksa;https://twitter.com/riksantariksa/status/1707975501632201097
Sat Sep 30 03:59:29 +0000 2023;1707968383873069331;""Bukan saatnya ku mencari langit yang lebih tinggi Mengapa baru sekarang ku mengerti?  Tiada habis ku bertanya, bagaimana sebaiknya? Terlalu berambisi kah? Percaya diri kah?"   @FilmPetSher  #PetualanganSherina2 https://t.co/lb2s8V64Nk";0;0;0;0;in;62230180;1707968383873069331;stanycecilia;https://twitter.com/stanycecilia/status/1707968383873069331
